gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
13068-13068_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 13:21:55,2,16.01,7,Red,jng,JunJia,oe:player:a22a6d1fe8786cf83675e2d932fbffe,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,Vi,Akali,Ambessa,Jarvan IV,Pantheon,Wukong,,,,,,1724,1,4,4,6,16,5,,,,,,0,,,0.5568,0.7309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11226,390.6961,0.11961,802.5522,,,11,0.3828,6,0.2088,11,46,1.6009,12478,8685,302.2622,0.205766,11404,,,215,24,191,133,3,7.4826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 13:21:55,2,16.01,8,Red,mid,HongQ,oe:player:a179853ac2a0832657b9de8b9ba0020,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,Orianna,Akali,Ambessa,Jarvan IV,Pantheon,Wukong,,,,,,1724,1,4,0,9,16,5,,,,,,0,,,0.5568,0.7309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28341,986.3457,0.301956,445.4756,,,19,0.6613,6,0.2088,9,36,1.2529,12894,9101,316.7401,0.215622,11934,,,286,281,5,5,0,9.9536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 13:21:55,2,16.01,9,Red,bot,GALA,oe:player:867e8957fae1cb59f0808dbcc3aada2,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,Sivir,Akali,Ambessa,Jarvan IV,Pantheon,Wukong,,,,,,1724,1,2,0,11,16,5,,,,,,0,,,0.5568,0.7309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28161,980.0812,0.300041,403.4687,,,11,0.3828,12,0.4176,4,42,1.4617,15524,11731,408.2715,0.277929,14704,,,310,302,8,0,8,10.7889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 13:21:55,2,16.01,10,Red,sup,Vampire,oe:player:41ad87cfc159526f62529db61162a2a,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,Nautilus,Akali,Ambessa,Jarvan IV,Pantheon,Wukong,,,,,,1724,1,1,0,12,16,5,,,,,,1,,,0.5568,0.7309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5851,203.6311,0.0623384,288.6891,,,58,2.0186,12,0.4176,18,115,4.0023,7937,4144,144.2227,0.0981857,7471,,,34,34,0,0,0,1.1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 13:21:55,2,16.01,100,Blue,team,,,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,0,,Rumble,Jayce,Varus,Jax,Alistar,Aphelios,Thresh,LeBlanc,Sion,Xin Zhao,1724,0,5,16,12,5,16,,,,,0,,,,0.1740,0.7309,0,1,3,,,,,,,,,1,,,,0,1,3,0,,0,1,,,0,2,9,,,,,0,2,65291,2272.3086,,4081.2877,,,86,2.9930,45,1.5661,30,246,8.5615,51011,32048,1115.3596,,48944,-0.155041,,,,185,149,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 13:21:55,2,16.01,200,Red,team,,,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,,Akali,Ambessa,Jarvan IV,Pantheon,Wukong,Orianna,Sivir,Vi,Nautilus,Zaahen,1724,1,16,5,42,16,5,,,,,1,,,,0.5568,0.7309,1,3,1,,,,,,,,,3,,,,1,0,0,3,,1,0,,,1,9,2,,,,,2,0,93859,3266.5545,,3081.1601,,,114,3.9675,37,1.2877,46,280,9.7448,61173,42210,1469.0255,,57170,0.155041,,,,217,142,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,1,Blue,top,Xiaoxu,oe:player:8007ba25dee37ac1e4445a6e9f8d252,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,0,Gwen,Jayce,Akali,Rumble,Rell,Pantheon,,,,,,1905,0,3,3,4,9,16,,,,,,0,,,0.2835,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13017,409.9843,0.22502,752.7874,,,19,0.5984,10,0.3150,3,63,1.9843,12715,8553,269.3858,0.22929,11549,,,285,276,9,7,0,8.9764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,2,Blue,jng,JunJia,oe:player:a22a6d1fe8786cf83675e2d932fbffe,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,0,Wukong,Jayce,Akali,Rumble,Rell,Pantheon,,,,,,1905,0,2,3,5,9,16,,,,,,0,,,0.2835,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10288,324.0315,0.177841,985.9843,,,10,0.3150,11,0.3465,10,55,1.7323,12153,7991,251.6850,0.214224,11857,,,232,16,216,161,12,7.3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,3,Blue,mid,HongQ,oe:player:a179853ac2a0832657b9de8b9ba0020,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,0,Ahri,Jayce,Akali,Rumble,Rell,Pantheon,,,,,,1905,0,1,2,4,9,16,,,,,,0,,,0.2835,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15979,503.2756,0.276212,554.7717,,,7,0.2205,7,0.2205,5,35,1.1024,11933,7771,244.7559,0.208326,11745,,,309,309,0,0,0,9.7323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,4,Blue,bot,GALA,oe:player:867e8957fae1cb59f0808dbcc3aada2,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,0,Jhin,Jayce,Akali,Rumble,Rell,Pantheon,,,,,,1905,0,2,4,1,9,16,,,,,,0,,,0.2835,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10549,332.2520,0.182356,612.1890,,,10,0.3150,6,0.1890,2,24,0.7559,13242,9080,285.9843,0.243417,12969,,,272,272,0,0,0,8.5669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,5,Blue,sup,Vampire,oe:player:41ad87cfc159526f62529db61162a2a,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,0,Poppy,Jayce,Akali,Rumble,Rell,Pantheon,,,,,,1905,0,1,4,4,9,16,,,,,,0,,,0.2835,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8016,252.4724,0.138571,577.4803,,,62,1.9528,17,0.5354,18,145,4.5669,8069,3907,123.0551,0.104742,7881,,,32,32,0,0,0,1.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,6,Red,top,Soboro,oe:player:38e0af7278d6769d0c81d7c4b47ac1e,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,1,Yorick,Jax,Jarvan IV,Ambessa,Rakan,Bard,,,,,,1905,1,5,3,6,16,9,,,,,,1,,,0.5039,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22529,709.5748,0.258044,817.5118,,,17,0.5354,1,0.0315,3,43,1.3543,16045,11883,374.2677,0.250373,11422,,,291,283,8,0,0,9.1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,7,Red,jng,Wei,oe:player:b61e517b1a6027160aafaf56e9867c0,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,1,Qiyana,Jax,Jarvan IV,Ambessa,Rakan,Bard,,,,,,1905,1,4,1,5,16,9,,,,,,0,,,0.5039,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17045,536.8504,0.195227,687.8740,,,15,0.4724,9,0.2835,13,57,1.7953,14233,10071,317.1969,0.212195,12820,,,240,29,211,162,8,7.5591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,8,Red,mid,Rookie,oe:player:1213778b5c6d69dcb26aa89f7d0aaa9,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,1,Taliyah,Jax,Jarvan IV,Ambessa,Rakan,Bard,,,,,,1905,1,2,2,6,16,9,,,,,,0,,,0.5039,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16749,527.5276,0.191844,316.1575,,,19,0.5984,9,0.2835,7,52,1.6378,13083,8921,280.9764,0.187965,11149,,,308,304,4,3,0,9.7008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,9,Red,bot,Photic,oe:player:1c42d9266c8b391c7870b7a39f25a12,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,1,Varus,Jax,Jarvan IV,Ambessa,Rakan,Bard,,,,,,1905,1,5,1,3,16,9,,,,,,0,,,0.5039,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28227,889.0394,0.323312,443.3701,,,19,0.5984,12,0.3780,6,55,1.7323,16448,12286,386.9606,0.258864,12094,,,328,324,4,0,0,10.3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,10,Red,sup,Jwei,oe:player:dfe5b204f04f40a84019af080662259,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,1,Alistar,Jax,Jarvan IV,Ambessa,Rakan,Bard,,,,,,1905,1,0,2,8,16,9,,,,,,0,,,0.5039,0.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2756,86.8031,0.031572,529.1654,,,67,2.1102,10,0.3150,21,117,3.6850,8462,4300,135.4331,0.090603,8290,,,42,42,0,0,0,1.3228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,100,Blue,team,,,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,0,,Jayce,Akali,Rumble,Rell,Pantheon,Wukong,Jhin,Ahri,Gwen,Poppy,1905,0,9,16,18,9,16,,,,,0,,,,0.2835,0.7874,0,1,3,,,,,,,,,1,,,,1,0,1,2,,0,1,,,0,3,9,,,,,0,1,57849,1822.0157,,3483.1811,,,108,3.4016,51,1.6063,38,323,10.1732,58112,37303,1174.8976,,56001,0.0040438,,,,225,167,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068-13068_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=13068,LPL,2026,Split 1,0,2026-01-17 14:17:15,3,16.01,200,Red,team,,,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,1,,Jax,Jarvan IV,Ambessa,Rakan,Bard,Varus,Yorick,Taliyah,Alistar,Qiyana,1905,1,16,9,28,16,9,,,,,1,,,,0.5039,0.7874,1,3,1,,,,,,,,,3,,,,0,1,2,1,,1,0,,,1,9,3,,,,,1,0,87306,2749.7953,,2794.0472,,,137,4.3150,41,1.2913,50,324,10.2047,68271,47462,1494.8661,,55775,-0.0040438,,,,227,164,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,1,Blue,top,Empyros,oe:player:9db3f170213f562a9613fe4f99d7dfa,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Ambessa,Neeko,Sion,Malphite,Nami,Bard,,,,,,1933,1,3,1,1,13,2,0,0,0,0,0,0,0,0,0.4035,0.4656,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,40503,1257.2064,0.412274,800.5173,1524.5525,5362,13,0.4035,6,0.1862,7,42,1.3037,13809,9590,297.6720,0.196384,13175,,,336,336,0,,,10.4294,3585,5224,95,3299,4963,92,286,261,3,0,0,0,0,0,0,5889,9728,155,5093,8307,141,796,1421,14,1,0,0,0,0,1,8267,13425,213,7521,12089,210,746,1336,3,2,0,0,0,0,1,10292,17081,250,9659,14584,245,633,2497,5,3,0,1,1,0,3
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,2,Blue,jng,Razork,oe:player:390ca7b6b38d552363eba1b5b54ff18,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Vi,Neeko,Sion,Malphite,Nami,Bard,,,,,,1933,1,0,0,7,13,2,0,0,0,0,0,0,0,0,0.4035,0.4656,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,0,0,11219,348.2359,0.114196,507.9669,983.9628,4913,16,0.4966,12,0.3725,9,65,2.0176,12401,8182,253.9679,0.167551,11375,,,250,17,233,,,7.7600,3282,3720,70,3324,3879,74,-42,-159,-4,0,0,0,0,0,0,5016,6245,118,5346,6157,113,-330,88,5,0,0,0,1,0,1,7184,9411,166,6987,8471,149,197,940,17,0,1,0,1,0,1,9301,12728,195,8463,10421,172,838,2307,23,0,3,0,1,0,2
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,3,Blue,mid,Vladi,oe:player:367fecc4cb53a8234abbd9f283b7997,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Taliyah,Neeko,Sion,Malphite,Nami,Bard,,,,,,1933,1,3,0,8,13,2,0,0,0,0,0,0,0,0,0.4035,0.4656,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,21780,676.0476,0.221695,315.3958,163.5799,11520,18,0.5587,13,0.4035,6,52,1.6141,15908,11689,362.8246,0.239367,14700,,,378,370,8,,,11.7331,3706,5540,112,3841,5379,108,-135,161,4,0,0,0,0,0,0,5793,8396,168,5600,8497,166,193,-101,2,0,0,0,0,0,0,8204,11993,237,7923,11360,231,281,633,6,0,1,0,0,0,1,11542,16170,297,10691,15560,287,851,610,10,1,4,0,0,1,1
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,4,Blue,bot,Upset,oe:player:fe4329cec43193c425eb28a4a4b304a,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Yunara,Neeko,Sion,Malphite,Nami,Bard,,,,,,1933,1,7,0,4,13,2,1,0,0,0,0,0,0,0,0.4035,0.4656,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,21378,663.5696,0.217603,482.6694,261.9452,8960,21,0.6518,12,0.3725,9,62,1.9245,18891,14672,455.4165,0.300452,15700,,,369,337,32,,,11.4537,3569,3671,104,3810,3545,110,-241,126,-6,0,0,0,0,0,0,6023,5792,154,6197,5527,166,-174,265,-12,1,0,0,0,0,0,8521,8535,212,8465,7858,222,56,677,-10,1,0,0,0,0,0,12639,11680,269,10312,10105,269,2327,1575,0,3,2,0,0,0,1
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,5,Blue,sup,Lospa,oe:player:0758af26fa0c3af6899bb1569059609,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Alistar,Neeko,Sion,Malphite,Nami,Bard,,,,,,1933,1,0,1,11,13,2,0,0,0,0,0,0,0,1,0.4035,0.4656,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,0,0,3363,104.3870,0.0342314,486.5494,574.4853,1125,80,2.4832,9,0.2794,17,124,3.8489,8919,4700,145.8872,0.0962472,7780,,,37,33,4,,,1.1485,2350,3047,19,2459,3312,22,-109,-265,-3,0,0,0,0,0,0,3544,4040,23,3709,4900,32,-165,-860,-9,0,1,1,0,0,0,4666,5232,25,5265,6407,36,-599,-1175,-11,0,2,1,0,0,0,6600,8296,33,6337,8388,39,263,-92,-6,0,6,1,0,0,0
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,6,Red,top,Baus,oe:player:7f77fb35ead1b44ec7cb3ebb5a395ac,Los Ratones,oe:team:2d096df29ab7e32950c86e0d72fc986,0,Kled,Jayce,Azir,Orianna,Jax,Rumble,,,,,,1933,0,1,4,0,2,13,0,0,0,0,0,0,0,0,0.0621,0.4656,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,16847,522.9281,0.341988,1677.6720,1643.9938,5301,16,0.4966,8,0.2483,3,56,1.7382,12427,8208,254.7750,0.22629,11875,,,309,309,0,,,9.5913,3299,4963,92,3585,5224,95,-286,-261,-3,0,0,0,0,0,0,5093,8307,141,5889,9728,155,-796,-1421,-14,0,0,1,1,0,0,7521,12089,210,8267,13425,213,-746,-1336,-3,0,0,1,2,0,0,9659,14584,245,10292,17081,250,-633,-2497,-5,1,0,3,3,0,1
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,7,Red,jng,Velja,oe:player:a68581f40d30119bad63673b157e660,Los Ratones,oe:team:2d096df29ab7e32950c86e0d72fc986,0,Jarvan IV,Jayce,Azir,Orianna,Jax,Rumble,,,,,,1933,0,1,4,0,2,13,0,0,0,0,1,1,0,0,0.0621,0.4656,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,0,3177,98.6136,0.0644919,745.4837,802.1935,1304,9,0.2794,15,0.4656,8,63,1.9555,9965,5746,178.3549,0.158415,9600,,,190,15,175,,,5.8976,3324,3879,74,3282,3720,70,42,159,4,0,0,0,0,0,0,5346,6157,113,5016,6245,118,330,-88,-5,1,0,1,0,0,0,6987,8471,149,7184,9411,166,-197,-940,-17,1,0,1,0,1,0,8463,10421,172,9301,12728,195,-838,-2307,-23,1,0,2,0,3,0
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,8,Red,mid,Nemesis,oe:player:456d479c879155333c0624219803ec4,Los Ratones,oe:team:2d096df29ab7e32950c86e0d72fc986,0,Ryze,Jayce,Azir,Orianna,Jax,Rumble,,,,,,1933,0,0,2,1,2,13,0,0,0,0,0,0,0,0,0.0621,0.4656,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,8207,254.7439,0.166599,469.7879,307.0150,7906,14,0.4346,9,0.2794,1,41,1.2726,13334,9115,282.9281,0.251295,13075,,,359,355,4,,,11.1433,3841,5379,108,3706,5540,112,135,-161,-4,0,0,0,0,0,0,5600,8497,166,5793,8396,168,-193,101,-2,0,0,0,0,0,0,7923,11360,231,8204,11993,237,-281,-633,-6,0,0,1,0,1,0,10691,15560,287,11542,16170,297,-851,-610,-10,0,1,1,1,4,0
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,9,Red,bot,Crownie,oe:player:1c51707d8fd9873c9fd184e2cd01b33,Los Ratones,oe:team:2d096df29ab7e32950c86e0d72fc986,0,Corki,Jayce,Azir,Orianna,Jax,Rumble,,,,,,1933,0,0,3,0,2,13,0,0,0,0,0,0,0,0,0.0621,0.4656,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,15026,466.4046,0.305022,423.8800,286.9012,2058,14,0.4346,15,0.4656,3,49,1.5210,13658,9439,292.9850,0.260228,12483,,,354,346,8,,,10.9881,3810,3545,110,3569,3671,104,241,-126,6,0,0,0,0,0,0,6197,5527,166,6023,5792,154,174,-265,12,0,0,0,1,0,0,8465,7858,222,8521,8535,212,-56,-677,10,0,0,0,1,0,0,10312,10105,269,12639,11680,269,-2327,-1575,0,0,0,1,3,2,0
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,10,Red,sup,Rekkles,oe:player:d8362fe0d38ca0e70953ed957deaa00,Los Ratones,oe:team:2d096df29ab7e32950c86e0d72fc986,0,Braum,Jayce,Azir,Orianna,Jax,Rumble,,,,,,1933,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0.0621,0.4656,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,0,6005,186.3942,0.121899,314.8681,362.6073,5160,60,1.8624,18,0.5587,13,138,4.2835,7983,3764,116.8339,0.103773,7785,,,47,47,0,,,1.4589,2459,3312,22,2350,3047,19,109,265,3,0,0,0,0,0,0,3709,4900,32,3544,4040,23,165,860,9,0,0,0,0,1,1,5265,6407,36,4666,5232,25,599,1175,11,0,0,0,0,2,1,6337,8388,39,6600,8296,33,-263,92,6,0,0,0,0,6,1
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,100,Blue,team,,,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,,Neeko,Sion,Malphite,Nami,Bard,Yunara,Vi,Taliyah,Ambessa,Alistar,1933,1,13,2,31,13,2,1,0,0,0,0,,,,0.4035,0.4656,0,3,2,3,2,0,0,0,2,1,0,,0,0,0,0,1,3,0,1,2,0,0,0,0,9,3,1,1,36,21,2,0,98243,3049.4465,,2593.0988,3508.5256,31880,148,4.5939,52,1.6141,48,345,10.7087,69928,48833,1515.7682,,62730,0.134617,1.02,,1093,277,,,42.5246,16492,21202,400,16733,21078,406,-241,124,-6,0,0,0,0,0,0,26265,34201,618,25945,33388,618,320,813,0,2,1,1,1,0,2,36842,48596,853,36161,46185,848,681,2411,5,3,4,1,1,0,3,50374,65955,1044,45462,59058,1012,4912,6897,32,7,15,2,2,1,7
LOLTMNT06_164200,complete,,LEC,2026,Versus,0,2026-01-17 16:08:02,1,16.01,200,Red,team,,,Los Ratones,oe:team:2d096df29ab7e32950c86e0d72fc986,0,,Jayce,Azir,Orianna,Jax,Rumble,Corki,Jarvan IV,Ryze,Kled,Braum,1933,0,2,13,1,2,13,0,0,0,0,1,,,,0.0621,0.4656,1,2,3,2,3,0,0,0,1,0,1,,0,0,1,1,0,0,3,0,0,2,0,0,1,3,9,0,0,21,36,0,2,49262,1529.0843,,3631.6917,3402.7108,21729,113,3.5075,65,2.0176,28,347,10.7708,57367,36272,1125.8769,,54818,-0.134617,-1.02,,1072,187,,,39.0792,16733,21078,406,16492,21202,400,241,-124,6,0,0,0,0,0,0,25945,33388,618,26265,34201,618,-320,-813,0,1,0,2,2,1,1,36161,46185,848,36842,48596,853,-681,-2411,-5,1,0,3,3,4,1,45462,59058,1012,50374,65955,1044,-4912,-6897,-32,2,1,7,7,15,2
LOLTMNT03_337813,complete,,CBLOL,2026,,0,2026-01-17 16:19:20,1,16.01,1,Blue,top,Boal,oe:player:6daafc30b010acda4ebc20b6785cbc0,Vivo Keyd Stars,oe:team:b9e44c69c1a70fb35df9be96f9eafea,0,Ambessa,Jayce,Malphite,Orianna,Alistar,Rakan,,,,,,2016,1,3,1,13,23,8,0,0,0,0,0,0,0,0,0.6845,0.9226,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,2,0,19829,590.1488,0.194153,578.8393,900.5655,6476,13,0.3869,6,0.1786,3,50,1.4881,14805,10417,310.0298,0.182805,12725,,,334,331,3,,,9.9405,3597,4905,95,3401,5317,95,196,-412,0,0,0,0,0,0,0,5592,8653,148,4684,8076,127,908,577,21,1,0,0,0,0,1,7618,11913,197,6263,10401,170,1355,1512,27,1,3,0,0,0,2,10605,16635,258,8141,13475,219,2464,3160,39,2,5,0,0,0,3
